Code,Year,"Population, total"
CYP,2031,
CYP,2032,
CYP,2033,
CYP,2034,
CYP,2035,
CYP,2036,
CYP,2037,
CYP,2038,
CYP,2039,
CYP,2040,
CYP,2041,
CYP,2042,
CYP,2043,
CYP,2044,
CYP,2045,
CYP,2046,
CYP,2047,
CYP,2048,
CYP,2049,
CYP,2050,
CYP,2051,
CYP,2052,
CYP,2053,
CYP,2054,
CYP,2055,
CYP,2056,
CYP,2057,
CYP,2058,
CYP,2059,
CYP,2060,
CYP,2061,
CYP,2062,
CYP,2063,
CYP,2064,
CYP,2065,
CYP,2066,
CYP,2067,
CYP,2068,
CYP,2069,
CYP,2070,
CYP,2071,
CYP,2072,
CYP,2073,
CYP,2074,
CYP,2075,
CYP,2076,
CYP,2077,
CYP,2078,
CYP,2079,
CYP,2080,
CYP,2081,
CYP,2082,
CYP,2083,
CYP,2084,
CYP,2085,
CYP,2086,
CYP,2087,
CYP,2088,
CYP,2089,
CYP,2090,
CYP,2091,
CYP,2092,
CYP,2093,
CYP,2094,
CYP,2095,
CYP,2096,
CYP,2097,
CYP,2098,
CYP,2099,
CYP,2100,
CZE,1950,8916715
CZE,1951,8997247
CZE,1952,9077207
CZE,1953,9152603
CZE,1954,9221188
CZE,1955,9289429
CZE,1956,9358023
CZE,1957,9418969
CZE,1958,9469710
CZE,1959,9508387
CZE,1960,9541605
CZE,1961,9573386
CZE,1962,9597463
CZE,1963,9627331
CZE,1964,9668745
CZE,1965,9706844
CZE,1966,9736244
CZE,1967,9758984
CZE,1968,9775112
CZE,1969,9787790
CZE,1970,9801253
CZE,1971,9822783
CZE,1972,9858071
CZE,1973,9906214
CZE,1974,9965950
CZE,1975,10030787
CZE,1976,10092941
CZE,1977,10149369
CZE,1978,10200753
CZE,1979,10246154
CZE,1980,10275404
CZE,1981,10289518
CZE,1982,10299006
CZE,1983,10302947
CZE,1984,10303816
CZE,1985,10305141
CZE,1986,10304374
CZE,1987,10303422
CZE,1988,10305448
CZE,1989,10305609
CZE,1990,10301989
CZE,1991,10304420
CZE,1992,10312449
CZE,1993,10320404
CZE,1994,10322332
CZE,1995,10312041
CZE,1996,10296140
CZE,1997,10280049
CZE,1998,10265430
CZE,1999,10251385
CZE,2000,10236809
CZE,2001,10231942
CZE,2002,10239474
CZE,2003,10248907
CZE,2004,10261453
CZE,2005,10280155
CZE,2006,10304592
CZE,2007,10337539
CZE,2008,10378298
CZE,2009,10420985
CZE,2010,10464035
CZE,2011,10495508
CZE,2012,10507339
CZE,2013,10511164
CZE,2014,10517223
CZE,2015,10524418
CZE,2016,10531946
CZE,2017,10541343
CZE,2018,10548934
CZE,2019,10554872
CZE,2020,10550129
CZE,2021,10530683
CZE,2022,10673216
CZE,2023,10809722
CZE,2024,
CZE,2025,
CZE,2026,
CZE,2027,
CZE,2028,
CZE,2029,
CZE,2030,
CZE,2031,
CZE,2032,
CZE,2033,
CZE,2034,
CZE,2035,
CZE,2036,
CZE,2037,
CZE,2038,
CZE,2039,
CZE,2040,
CZE,2041,
CZE,2042,
CZE,2043,
CZE,2044,
CZE,2045,
CZE,2046,
CZE,2047,
CZE,2048,
CZE,2049,
CZE,2050,
CZE,2051,
CZE,2052,
CZE,2053,
CZE,2054,
CZE,2055,
CZE,2056,
CZE,2057,
CZE,2058,
CZE,2059,
CZE,2060,
CZE,2061,
CZE,2062,
CZE,2063,
CZE,2064,
CZE,2065,
CZE,2066,
CZE,2067,
CZE,2068,
CZE,2069,
CZE,2070,
CZE,2071,
CZE,2072,
CZE,2073,
CZE,2074,
CZE,2075,
CZE,2076,
CZE,2077,
CZE,2078,
CZE,2079,
CZE,2080,
CZE,2081,
CZE,2082,
CZE,2083,
CZE,2084,
CZE,2085,
CZE,2086,
CZE,2087,
CZE,2088,
CZE,2089,
CZE,2090,
CZE,2091,
CZE,2092,
CZE,2093,
CZE,2094,
CZE,2095,
CZE,2096,
CZE,2097,
CZE,2098,
CZE,2099,
CZE,2100,
COD,1950,12294293
COD,1951,12542651
COD,1952,12803638
COD,1953,13069453
COD,1954,13343040
COD,1955,13630350
COD,1956,13929950
COD,1957,14242284
COD,1958,14557795
COD,1959,14891587
COD,1960,15264853
COD,1961,15662373
COD,1962,16075729
COD,1963,16507610
COD,1964,16955329
COD,1965,17427807
COD,1966,17931933
COD,1967,18462787
COD,1968,19012194
COD,1969,19570447
COD,1970,20137442
COD,1971,20695568
COD,1972,21251166
COD,1973,21827663
COD,1974,22418883
COD,1975,23021102
COD,1976,23624035
COD,1977,24229060
COD,1978,24992694
COD,1979,25886782
COD,1980,26711098
COD,1981,27500518
COD,1982,28338193
COD,1983,29250969
COD,1984,30245088
COD,1985,31264819
COD,1986,32265200
COD,1987,33298910
COD,1988,34382756
COD,1989,35486863
COD,1990,36684065
COD,1991,37925828
COD,1992,39228908
COD,1993,40656338
COD,1994,42626873
COD,1995,44433718
COD,1996,45296125
COD,1997,46029907
COD,1998,47297595
COD,1999,48912972
COD,2000,50507445
COD,2001,52132646
COD,2002,53750529
COD,2003,55343873
COD,2004,56997740
COD,2005,58775726
COD,2006,60615909
COD,2007,62477753
COD,2008,64390658
COD,2009,66412038
COD,2010,68563038
COD,2011,70849311
COD,2012,73254623
COD,2013,75789397
COD,2014,78403248
COD,2015,81035532
COD,2016,83956416
COD,2017,87083400
COD,2018,90047647
COD,2019,92947450
COD,2020,95990000
COD,2021,99148930
COD,2022,102396974
COD,2023,105789733
COD,2024,
COD,2025,
COD,2026,
COD,2027,
COD,2028,
COD,2029,
COD,2030,
COD,2031,
COD,2032,
COD,2033,
COD,2034,
COD,2035,
COD,2036,
COD,2037,
COD,2038,
COD,2039,
COD,2040,
COD,2041,
COD,2042,
COD,2043,
COD,2044,
COD,2045,
COD,2046,
COD,2047,
COD,2048,
COD,2049,
COD,2050,
COD,2051,
COD,2052,
COD,2053,
COD,2054,
COD,2055,
COD,2056,
COD,2057,
COD,2058,
COD,2059,
COD,2060,
COD,2061,
COD,2062,
COD,2063,
COD,2064,
COD,2065,
COD,2066,
COD,2067,
COD,2068,
COD,2069,
COD,2070,
COD,2071,
COD,2072,
COD,2073,
COD,2074,
COD,2075,
COD,2076,
COD,2077,
COD,2078,
COD,2079,
COD,2080,
COD,2081,
COD,2082,
COD,2083,
COD,2084,
COD,2085,
COD,2086,
COD,2087,
COD,2088,
COD,2089,
COD,2090,
COD,2091,
COD,2092,
COD,2093,
COD,2094,
COD,2095,
COD,2096,
COD,2097,
COD,2098,
COD,2099,
COD,2100,
DNK,1950,4268408
DNK,1951,4300262
DNK,1952,4332237
DNK,1953,4369107
DNK,1954,4406404
DNK,1955,4438843
DNK,1956,4466342
DNK,1957,4489659
DNK,1958,4516072
DNK,1959,4548480
DNK,1960,4579347
DNK,1961,4611358
DNK,1962,4647466
DNK,1963,4684268
DNK,1964,4721889
DNK,1965,4758837
DNK,1966,4797199
DNK,1967,4835223
DNK,1968,4864801
DNK,1969,4891798
DNK,1970,4928674
DNK,1971,4963064
DNK,1972,4991569
DNK,1973,5021765
DNK,1974,5045639
DNK,1975,5060403
DNK,1976,5072803
DNK,1977,5088571
DNK,1978,5104341
DNK,1979,5116862
DNK,1980,5123079
DNK,1981,5121628
DNK,1982,5117897
DNK,1983,5114468
DNK,1984,5111831
DNK,1985,5113878
DNK,1986,5120691
DNK,1987,5127134
DNK,1988,5129650
DNK,1989,5132717
DNK,1990,5141024
DNK,1991,5154346
DNK,1992,5171372
DNK,1993,5188638
DNK,1994,5206188
DNK,1995,5233364
DNK,1996,5263071
DNK,1997,5285041
DNK,1998,5304263
DNK,1999,5321814
DNK,2000,5339659
DNK,2001,5358825
DNK,2002,5375967
DNK,2003,5390621
DNK,2004,5404594
DNK,2005,5419550
DNK,2006,5437425
DNK,2007,5461604
DNK,2008,5493762
DNK,2009,5523169
DNK,2010,5547865
DNK,2011,5570848
DNK,2012,5591911
DNK,2013,5615333
DNK,2014,5643795
DNK,2015,5683698
DNK,2016,5728196
DNK,2017,5765164
DNK,2018,5793824
DNK,2019,5814618
DNK,2020,5831529
DNK,2021,5856774
DNK,2022,5902901
DNK,2023,5948134
DNK,2024,
DNK,2025,
DNK,2026,
DNK,2027,
DNK,2028,
DNK,2029,
DNK,2030,
DNK,2031,
DNK,2032,
DNK,2033,
DNK,2034,
DNK,2035,
DNK,2036,
DNK,2037,
DNK,2038,
DNK,2039,
DNK,2040,
DNK,2041,
DNK,2042,
DNK,2043,
DNK,2044,
DNK,2045,
DNK,2046,
DNK,2047,
DNK,2048,
DNK,2049,
DNK,2050,
DNK,2051,
DNK,2052,
DNK,2053,
DNK,2054,
DNK,2055,
DNK,2056,
DNK,2057,
DNK,2058,
DNK,2059,
DNK,2060,
DNK,2061,
DNK,2062,
DNK,2063,
DNK,2064,
DNK,2065,
DNK,2066,
DNK,2067,
DNK,2068,
DNK,2069,
DNK,2070,
DNK,2071,
DNK,2072,
DNK,2073,
DNK,2074,
DNK,2075,
DNK,2076,
DNK,2077,
DNK,2078,
DNK,2079,
DNK,2080,
DNK,2081,
DNK,2082,
DNK,2083,
DNK,2084,
DNK,2085,
DNK,2086,
DNK,2087,
DNK,2088,
DNK,2089,
DNK,2090,
DNK,2091,
DNK,2092,
DNK,2093,
DNK,2094,
DNK,2095,
DNK,2096,
DNK,2097,
DNK,2098,
DNK,2099,
DNK,2100,
DJI,1950,62349
DJI,1951,64326
DJI,1952,66371
DJI,1953,68501
DJI,1954,70723
DJI,1955,73023
DJI,1956,75403
DJI,1957,77884
DJI,1958,80457
DJI,1959,83102
DJI,1960,86040
DJI,1961,89407
DJI,1962,93305
DJI,1963,97887
DJI,1964,103214
DJI,1965,109108
DJI,1966,115284
DJI,1967,121659
DJI,1968,128264
DJI,1969,136090
DJI,1970,145188
DJI,1971,155152
DJI,1972,166268
DJI,1973,178460
DJI,1974,192622
DJI,1975,209922
DJI,1976,230747
DJI,1977,254629
DJI,1978,280042
DJI,1979,304525
DJI,1980,325822
DJI,1981,343056
DJI,1982,356887
DJI,1983,369558
DJI,1984,384072
DJI,1985,402691
DJI,1986,426345
DJI,1987,454409
DJI,1988,484531
DJI,1989,523362
DJI,1990,579544
DJI,1991,631096
DJI,1992,626016
DJI,1993,614247
DJI,1994,626717
DJI,1995,633075
DJI,1996,648354
DJI,1997,671826
DJI,1998,699355
DJI,1999,724228
DJI,2000,747326
DJI,2001,771311
DJI,2002,795576
DJI,2003,813528
DJI,2004,826133
DJI,2005,839174
DJI,2006,855767
DJI,2007,874530
DJI,2008,892739
DJI,2009,911524
DJI,2010,930252
DJI,2011,948565
DJI,2012,966754
DJI,2013,984833
DJI,2014,1002720
DJI,2015,1020316
DJI,2016,1037660
DJI,2017,1054844
DJI,2018,1071886
DJI,2019,1088710
DJI,2020,1105193
DJI,2021,1121251
DJI,2022,1137101
DJI,2023,1152951
DJI,2024,
DJI,2025,
DJI,2026,
DJI,2027,
DJI,2028,
DJI,2029,
DJI,2030,
DJI,2031,
DJI,2032,
DJI,2033,
DJI,2034,
DJI,2035,
DJI,2036,
DJI,2037,
DJI,2038,
DJI,2039,
DJI,2040,
DJI,2041,
DJI,2042,
DJI,2043,
DJI,2044,
DJI,2045,
DJI,2046,
DJI,2047,
DJI,2048,
DJI,2049,
DJI,2050,
DJI,2051,
DJI,2052,
DJI,2053,
DJI,2054,
DJI,2055,
DJI,2056,
DJI,2057,
DJI,2058,
DJI,2059,
DJI,2060,
DJI,2061,
DJI,2062,
DJI,2063,
DJI,2064,
DJI,2065,
DJI,2066,
DJI,2067,
DJI,2068,
DJI,2069,
DJI,2070,
DJI,2071,
DJI,2072,
DJI,2073,
DJI,2074,
DJI,2075,
DJI,2076,
DJI,2077,
DJI,2078,
DJI,2079,
DJI,2080,
DJI,2081,
DJI,2082,
DJI,2083,
DJI,2084,
DJI,2085,
DJI,2086,
DJI,2087,
DJI,2088,
DJI,2089,
DJI,2090,
DJI,2091,
DJI,2092,
DJI,2093,
DJI,2094,
DJI,2095,
DJI,2096,
DJI,2097,
DJI,2098,
DJI,2099,
DJI,2100,
DMA,1950,50219
DMA,1951,50464
DMA,1952,50862
DMA,1953,51401
DMA,1954,52103
DMA,1955,52974
DMA,1956,54006
DMA,1957,55216
DMA,1958,56606
DMA,1959,58123
DMA,1960,59386
DMA,1961,60230
DMA,1962,60969
DMA,1963,61759
DMA,1964,62602
DMA,1965,63522
DMA,1966,64522
DMA,1967,65598
DMA,1968,66751
DMA,1969,67956
DMA,1970,68927
DMA,1971,69548
DMA,1972,70072
DMA,1973,70603
DMA,1974,71106
DMA,1975,71589
DMA,1976,72036
DMA,1977,72424
DMA,1978,72741
DMA,1979,72978
DMA,1980,73102
DMA,1981,73004
DMA,1982,72704
DMA,1983,72385
DMA,1984,72075
DMA,1985,71768
DMA,1986,71426
DMA,1987,71044
DMA,1988,70628
DMA,1989,70171
DMA,1990,69644
DMA,1991,69321
DMA,1992,69344
DMA,1993,69453
DMA,1994,69493
DMA,1995,69490
DMA,1996,69422
DMA,1997,69315
DMA,1998,69144
DMA,1999,68883
DMA,2000,68527
DMA,2001,68299
DMA,2002,68385
DMA,2003,68552
DMA,2004,68664
DMA,2005,68750
DMA,2006,68823
DMA,2007,68862
DMA,2008,68866
DMA,2009,68879
DMA,2010,68872
DMA,2011,69073
DMA,2012,69138
DMA,2013,69733
DMA,2014,70387
DMA,2015,70429
DMA,2016,69627
DMA,2017,68514
DMA,2018,68195
DMA,2019,67901
DMA,2020,67588
DMA,2021,67222
DMA,2022,66847
DMA,2023,66531
DMA,2024,
DMA,2025,
DMA,2026,
DMA,2027,
DMA,2028,
DMA,2029,
DMA,2030,
DMA,2031,
DMA,2032,
DMA,2033,
DMA,2034,
DMA,2035,
DMA,2036,
DMA,2037,
DMA,2038,
DMA,2039,
DMA,2040,
DMA,2041,
DMA,2042,
DMA,2043,
DMA,2044,
DMA,2045,
DMA,2046,
DMA,2047,
DMA,2048,
DMA,2049,
DMA,2050,
DMA,2051,
DMA,2052,
DMA,2053,
DMA,2054,
DMA,2055,
DMA,2056,
DMA,2057,
DMA,2058,
DMA,2059,
DMA,2060,
DMA,2061,
DMA,2062,
DMA,2063,
DMA,2064,
DMA,2065,
DMA,2066,
DMA,2067,
DMA,2068,
DMA,2069,
DMA,2070,
DMA,2071,
DMA,2072,
DMA,2073,
DMA,2074,
DMA,2075,
DMA,2076,
DMA,2077,
DMA,2078,
DMA,2079,
DMA,2080,
DMA,2081,
DMA,2082,
DMA,2083,
DMA,2084,
DMA,2085,
DMA,2086,
DMA,2087,
DMA,2088,
DMA,2089,
DMA,2090,
DMA,2091,
DMA,2092,
DMA,2093,
DMA,2094,
DMA,2095,
DMA,2096,
DMA,2097,
DMA,2098,
DMA,2099,
DMA,2100,
DOM,1950,2379896
DOM,1951,2450150
DOM,1952,2525056
DOM,1953,2604818
DOM,1954,2689101
DOM,1955,2777636
DOM,1956,2870034
DOM,1957,2965778
DOM,1958,3064350
DOM,1959,3165304
DOM,1960,3268341
DOM,1961,3373237
DOM,1962,3479940
DOM,1963,3588293
DOM,1964,3698563
DOM,1965,3808965
DOM,1966,3921849
DOM,1967,4038932
DOM,1968,4157191
DOM,1969,4277039
DOM,1970,4399294
DOM,1971,4524238
DOM,1972,4651892
DOM,1973,4782235
DOM,1974,4914198
DOM,1975,5046783
DOM,1976,5180404
DOM,1977,5315446
DOM,1978,5451891
DOM,1979,5589694
DOM,1980,5729043
DOM,1981,5868459
DOM,1982,6007115
DOM,1983,6147244
DOM,1984,6289048
DOM,1985,6430404
DOM,1986,6571213
DOM,1987,6712519
DOM,1988,6855737
DOM,1989,7002300
DOM,1990,7151165
DOM,1991,7299849
DOM,1992,7447476
DOM,1993,7594567
DOM,1994,7741694
DOM,1995,7888120
DOM,1996,8032895
DOM,1997,8174081
DOM,1998,8310369
DOM,1999,8446207
DOM,2000,8584196
DOM,2001,8720287
DOM,2002,8852231
DOM,2003,8980626
DOM,2004,9104889
DOM,2005,9225035
DOM,2006,9341187
DOM,2007,9455663
DOM,2008,9573135
DOM,2009,9695270
DOM,2010,9820180
DOM,2011,9945623
DOM,2012,10070409
DOM,2013,10193838
DOM,2014,10315523
DOM,2015,10434826
DOM,2016,10551430
DOM,2017,10666846
DOM,2018,10782048
DOM,2019,10894043
DOM,2020,11008298
DOM,2021,11123480
DOM,2022,11230734
DOM,2023,11331269
DOM,2024,
DOM,2025,
DOM,2026,
DOM,2027,
DOM,2028,
DOM,2029,
DOM,2030,
DOM,2031,
DOM,2032,
DOM,2033,
DOM,2034,
DOM,2035,
DOM,2036,
DOM,2037,
DOM,2038,
DOM,2039,
DOM,2040,
DOM,2041,
DOM,2042,
DOM,2043,
DOM,2044,
DOM,2045,
DOM,2046,
DOM,2047,
DOM,2048,
DOM,2049,
DOM,2050,
DOM,2051,
DOM,2052,
DOM,2053,
DOM,2054,
DOM,2055,
DOM,2056,
DOM,2057,
DOM,2058,
DOM,2059,
DOM,2060,
DOM,2061,
DOM,2062,
DOM,2063,
DOM,2064,
DOM,2065,
DOM,2066,
DOM,2067,
DOM,2068,
DOM,2069,
DOM,2070,
DOM,2071,
DOM,2072,
DOM,2073,
DOM,2074,
DOM,2075,
DOM,2076,
DOM,2077,
DOM,2078,
DOM,2079,
DOM,2080,
DOM,2081,
DOM,2082,
DOM,2083,
DOM,2084,
DOM,2085,
DOM,2086,
DOM,2087,
DOM,2088,
DOM,2089,
DOM,2090,
DOM,2091,
DOM,2092,
DOM,2093,
DOM,2094,
DOM,2095,
DOM,2096,
DOM,2097,
DOM,2098,
DOM,2099,
DOM,2100,
TLS,1950,414767
TLS,1951,418266
TLS,1952,422428
TLS,1953,426994
TLS,1954,431906
TLS,1955,437160
TLS,1956,442703
TLS,1957,448566
TLS,1958,454756
TLS,1959,461278
TLS,1960,468130
TLS,1961,475300
TLS,1962,482782
TLS,1963,490572
TLS,1964,498664
TLS,1965,507041
TLS,1966,515698
TLS,1967,524651
TLS,1968,533880
TLS,1969,543360
TLS,1970,553079
TLS,1971,562974
TLS,1972,572975
TLS,1973,582862
TLS,1974,590831
TLS,1975,598168
TLS,1976,607632
TLS,1977,618319
TLS,1978,628780
TLS,1979,638725
TLS,1980,649877
TLS,1981,660503
TLS,1982,669156
TLS,1983,677704
TLS,1984,686786
TLS,1985,696671
TLS,1986,707191
TLS,1987,718487
TLS,1988,730753
TLS,1989,744860
TLS,1990,760348
TLS,1991,778286
TLS,1992,799323
TLS,1993,821445
TLS,1994,844501
TLS,1995,868152
TLS,1996,892289
TLS,1997,917189
TLS,1998,942537
TLS,1999,834699
TLS,2000,745095
TLS,2001,812253
TLS,2002,879170
TLS,2003,916876
TLS,2004,929081
TLS,2005,948310
TLS,2006,976610
TLS,2007,1004898
TLS,2008,1032431
TLS,2009,1058783
TLS,2010,1084688
TLS,2011,1110212
TLS,2012,1134891
TLS,2013,1158697
TLS,2014,1181913
TLS,2015,1205133
TLS,2016,1228314
TLS,2017,1251711
TLS,2018,1275962
TLS,2019,1300946
TLS,2020,1326051
TLS,2021,1350142
TLS,2022,1369299
TLS,2023,1384292
TLS,2024,
TLS,2025,
TLS,2026,
TLS,2027,
TLS,2028,
TLS,2029,
TLS,2030,
TLS,2031,
TLS,2032,
TLS,2033,
TLS,2034,
TLS,2035,
TLS,2036,
TLS,2037,
TLS,2038,
TLS,2039,
TLS,2040,
TLS,2041,
TLS,2042,
TLS,2043,
TLS,2044,
TLS,2045,
TLS,2046,
TLS,2047,
TLS,2048,
TLS,2049,
TLS,2050,
TLS,2051,
TLS,2052,
TLS,2053,
TLS,2054,
TLS,2055,
TLS,2056,
TLS,2057,
TLS,2058,
TLS,2059,
TLS,2060,
TLS,2061,
TLS,2062,
TLS,2063,
TLS,2064,
TLS,2065,
TLS,2066,
TLS,2067,
TLS,2068,
TLS,2069,
TLS,2070,
TLS,2071,
TLS,2072,
TLS,2073,
TLS,2074,
TLS,2075,
TLS,2076,
TLS,2077,
TLS,2078,
TLS,2079,
TLS,2080,
TLS,2081,
TLS,2082,
TLS,2083,
TLS,2084,
TLS,2085,
TLS,2086,
TLS,2087,
TLS,2088,
TLS,2089,
TLS,2090,
TLS,2091,
TLS,2092,
TLS,2093,
TLS,2094,
TLS,2095,
TLS,2096,
TLS,2097,
TLS,2098,
TLS,2099,
TLS,2100,
ECU,1950,3516791
ECU,1951,3607837
ECU,1952,3702403
ECU,1953,3800296
ECU,1954,3901514
ECU,1955,4006189
ECU,1956,4114537
ECU,1957,4226856
ECU,1958,4343499
ECU,1959,4464761
ECU,1960,4590893
ECU,1961,4722334
ECU,1962,4859272
ECU,1963,5001721
ECU,1964,5149925
ECU,1965,5303960
ECU,1966,5463749
ECU,1967,5629060
ECU,1968,5799683
ECU,1969,5975234
ECU,1970,6155392
ECU,1971,6340056
ECU,1972,6529040
ECU,1973,6722036
ECU,1974,6918571
ECU,1975,7118258
ECU,1976,7320913
ECU,1977,7526826
ECU,1978,7736176
ECU,1979,7948871
ECU,1980,8165882
ECU,1981,8386913
ECU,1982,8611296
ECU,1983,8840424
ECU,1984,9074783
ECU,1985,9311152
ECU,1986,9545999
ECU,1987,9779290
ECU,1988,10010804
ECU,1989,10241859
ECU,1990,10473674
ECU,1991,10702377
ECU,1992,10930128
ECU,1993,11154283
ECU,1994,11372197
ECU,1995,11590519
ECU,1996,11810954
ECU,1997,12031129
ECU,1998,12251188
ECU,1999,12470800
ECU,2000,12689215
ECU,2001,12910736
ECU,2002,13138473
ECU,2003,13372304
ECU,2004,13608700
ECU,2005,13846162
ECU,2006,14086138
ECU,2007,14328783
ECU,2008,14575201
ECU,2009,14825960
ECU,2010,15076697
ECU,2011,15326232
ECU,2012,15572195
ECU,2013,15807132
ECU,2014,16035127
ECU,2015,16266229
ECU,2016,16505142
ECU,2017,16759515
ECU,2018,17049542
ECU,2019,17340017
ECU,2020,17546058
ECU,2021,17682454
ECU,2022,17823900
ECU,2023,17980079
ECU,2024,
ECU,2025,
ECU,2026,
ECU,2027,
ECU,2028,
ECU,2029,
ECU,2030,
ECU,2031,
ECU,2032,
ECU,2033,
ECU,2034,
ECU,2035,
ECU,2036,
ECU,2037,
ECU,2038,
ECU,2039,
ECU,2040,
ECU,2041,
ECU,2042,
ECU,2043,
ECU,2044,
ECU,2045,
ECU,2046,
ECU,2047,
ECU,2048,
ECU,2049,
ECU,2050,
ECU,2051,
ECU,2052,
ECU,2053,
ECU,2054,
ECU,2055,
ECU,2056,
ECU,2057,
ECU,2058,
ECU,2059,
ECU,2060,
ECU,2061,
ECU,2062,
ECU,2063,
ECU,2064,
ECU,2065,
ECU,2066,
ECU,2067,
ECU,2068,
ECU,2069,
ECU,2070,
ECU,2071,
ECU,2072,
ECU,2073,
ECU,2074,
ECU,2075,
ECU,2076,
ECU,2077,
ECU,2078,
ECU,2079,
ECU,2080,
ECU,2081,
ECU,2082,
ECU,2083,
ECU,2084,
ECU,2085,
ECU,2086,
ECU,2087,
ECU,2088,
ECU,2089,
ECU,2090,
ECU,2091,
ECU,2092,
ECU,2093,
ECU,2094,
ECU,2095,
ECU,2096,
ECU,2097,
ECU,2098,
ECU,2099,
ECU,2100,
EGY,1950,21148168
EGY,1951,21605922
EGY,1952,22104946
EGY,1953,22644148
EGY,1954,23212564
EGY,1955,23795234
EGY,1956,24387350
EGY,1957,24994417
EGY,1958,25600327
EGY,1959,26226866
EGY,1960,26896480
EGY,1961,27600903
EGY,1962,28337017
EGY,1963,29091868
EGY,1964,29858925
EGY,1965,30629174
EGY,1966,31406543
EGY,1967,32196366
EGY,1968,32998322
EGY,1969,33811619
EGY,1970,34623990
EGY,1971,35433370
EGY,1972,36258327
EGY,1973,37102044
EGY,1974,37969667
EGY,1975,38875326
EGY,1976,39795558
EGY,1977,40748878
EGY,1978,41761437
EGY,1979,42818635
EGY,1980,43950413
EGY,1981,45147226
EGY,1982,46407612
EGY,1983,47786401
EGY,1984,49247336
EGY,1985,50734974
EGY,1986,52206296
EGY,1987,53674436
EGY,1988,55187680
EGY,1989,56710641
EGY,1990,58396625
EGY,1991,60029001
EGY,1992,61480663
EGY,1993,62915681
EGY,1994,64285596
EGY,1995,65652621
EGY,1996,67028045
EGY,1997,68431738
EGY,1998,69943297
EGY,1999,71520953
EGY,2000,73083287
EGY,2001,74652035
EGY,2002,76239140
EGY,2003,77853548
EGY,2004,79477441
EGY,2005,81101012
EGY,2006,82700404
EGY,2007,84276224
EGY,2008,85864791
EGY,2009,87501635
EGY,2010,89196073
EGY,2011,91093066
EGY,2012,93161000
EGY,2013,95333551
EGY,2014,97528655
EGY,2015,99597334
EGY,2016,101644583
EGY,2017,103696055
EGY,2018,105682092
EGY,2019,107553159
EGY,2020,109315118
EGY,2021,110957005
EGY,2022,112618252
EGY,2023,114535772
EGY,2024,
EGY,2025,
EGY,2026,
EGY,2027,
EGY,2028,
EGY,2029,
EGY,2030,
EGY,2031,
EGY,2032,
EGY,2033,
EGY,2034,
EGY,2035,
EGY,2036,
EGY,2037,
EGY,2038,
EGY,2039,
EGY,2040,
EGY,2041,
EGY,2042,
EGY,2043,
EGY,2044,
EGY,2045,
EGY,2046,
EGY,2047,
EGY,2048,
EGY,2049,
EGY,2050,
EGY,2051,
EGY,2052,
EGY,2053,
EGY,2054,
EGY,2055,
EGY,2056,
EGY,2057,
EGY,2058,
EGY,2059,
EGY,2060,
EGY,2061,
EGY,2062,
EGY,2063,
EGY,2064,
EGY,2065,
EGY,2066,
EGY,2067,
EGY,2068,
EGY,2069,
EGY,2070,
EGY,2071,
EGY,2072,
EGY,2073,
EGY,2074,
EGY,2075,
EGY,2076,
EGY,2077,
EGY,2078,
EGY,2079,
EGY,2080,
EGY,2081,
EGY,2082,
EGY,2083,
EGY,2084,
EGY,2085,
EGY,2086,
EGY,2087,
EGY,2088,
EGY,2089,
EGY,2090,
EGY,2091,
EGY,2092,
EGY,2093,
EGY,2094,
EGY,2095,
EGY,2096,
EGY,2097,
EGY,2098,
EGY,2099,
EGY,2100,
SLV,1950,2183513
SLV,1951,2235309
SLV,1952,2287960
SLV,1953,2341981
SLV,1954,2397832
SLV,1955,2456598
SLV,1956,2518179
SLV,1957,2582514
SLV,1958,2648670
SLV,1959,2717539
SLV,1960,2791448
SLV,1961,2870022
SLV,1962,2949211
SLV,1963,3028678
SLV,1964,3111893
SLV,1965,3199474
SLV,1966,3290962
SLV,1967,3385192
SLV,1968,3480775
SLV,1969,3576488
SLV,1970,3668799
SLV,1971,3757531
SLV,1972,3846835
SLV,1973,3938073
SLV,1974,4029675
SLV,1975,4120451
SLV,1976,4210312
SLV,1977,4301259
SLV,1978,4394126
SLV,1979,4480389
SLV,1980,4540377
SLV,1981,4570602
SLV,1982,4622478
SLV,1983,4707368
SLV,1984,4798003
SLV,1985,4894703
SLV,1986,4992772
SLV,1987,5092443
SLV,1988,5195828
SLV,1989,5298977
SLV,1990,5399728
SLV,1991,5495081
SLV,1992,5585611
SLV,1993,5659959
SLV,1994,5714138
SLV,1995,5762135
SLV,1996,5805286
SLV,1997,5844578
SLV,1998,5880786
SLV,1999,5913908
SLV,2000,5943363
SLV,2001,5968058
SLV,2002,5986629
SLV,2003,5998597
SLV,2004,6004673
SLV,2005,6005583
SLV,2006,6002321
SLV,2007,6009820
SLV,2008,6029302
SLV,2009,6048284
SLV,2010,6068253
SLV,2011,6090128
SLV,2012,6113977
SLV,2013,6138845
SLV,2014,6162952
SLV,2015,6183675
SLV,2016,6200808
SLV,2017,6213538
SLV,2018,6219803
SLV,2019,6222316
SLV,2020,6234679
SLV,2021,6255780
SLV,2022,6280316
SLV,2023,6309629
SLV,2024,
SLV,2025,
SLV,2026,
SLV,2027,
SLV,2028,
SLV,2029,
SLV,2030,
SLV,2031,
SLV,2032,
SLV,2033,
SLV,2034,
