Code,Year,Life expectancy
LTU,2010,73.1962
LTU,2011,73.608
LTU,2012,73.9644
LTU,2013,74.0268
LTU,2014,74.596
LTU,2015,74.4737
LTU,2016,74.8195
LTU,2017,75.7015
LTU,2018,75.9091
LTU,2019,76.4245
LTU,2020,75.105
LTU,2021,74.2967
LTU,2022,74.696
LTU,2023,76.025
,1950,39.2196
,1951,40.0303
,1952,41.0758
,1953,41.6473
,1954,42.4694
,1955,43.082
,1956,43.5673
,1957,43.856
,1958,44.3188
,1959,45.0044
,1960,45.366
,1961,45.729
,1962,46.1338
,1963,46.4868
,1964,46.9077
,1965,46.5218
,1966,46.8836
,1967,47.2158
,1968,48.0858
,1969,48.4837
,1970,48.4438
,1971,47.1369
,1972,49.2918
,1973,49.8485
,1974,50.197
,1975,50.3023
,1976,50.8489
,1977,51.3965
,1978,51.8538
,1979,52.837
,1980,53.3503
,1981,53.7695
,1982,54.1788
,1983,54.3325
,1984,54.6755
,1985,55.094
,1986,55.62
,1987,56.1266
,1988,56.3644
,1989,56.8801
,1990,57.0544
,1991,57.1081
,1992,57.4217
,1993,57.7719
,1994,57.3206
,1995,58.291
,1996,58.5374
,1997,58.8719
,1998,59.0596
,1999,59.6055
,2000,60.1181
,2001,60.5209
,2002,60.971
,2003,61.4554
,2004,61.8521
,2005,62.2592
,2006,62.7561
,2007,63.2053
,2008,63.5405
,2009,63.8688
,2010,64.4219
,2011,64.7499
,2012,65.2497
,2013,65.6242
,2014,65.8945
,2015,66.1977
,2016,66.5404
,2017,66.823
,2018,67.2111
,2019,67.4852
,2020,66.9999
,2021,65.4311
,2022,68.1106
,2023,68.6631
,1950,42.3318
,1951,43.0855
,1952,44.0826
,1953,44.7172
,1954,45.5521
,1955,46.1598
,1956,46.7931
,1957,47.1948
,1958,47.6855
,1959,45.2607
,1960,43.2013
,1961,45.9776
,1962,49.4617
,1963,50.092
,1964,50.6639
,1965,50.397
,1966,51.0893
,1967,51.5993
,1968,52.3595
,1969,52.8431
,1970,53.105
,1971,52.7537
,1972,54.1711
,1973,54.7428
,1974,55.1201
,1975,55.335
,1976,55.6727
,1977,56.2809
,1978,56.7005
,1979,57.403
,1980,57.841
,1981,58.2746
,1982,58.7283
,1983,58.9722
,1984,59.3212
,1985,59.7533
,1986,60.3393
,1987,60.8156
,1988,61.028
,1989,61.4743
,1990,61.6524
,1991,61.756
,1992,61.9628
,1993,62.1355
,1994,61.921
,1995,62.6056
,1996,62.9305
,1997,63.2736
,1998,63.4859
,1999,63.8148
,2000,64.1995
,2001,64.5299
,2002,64.8718
,2003,65.2486
,2004,65.5455
,2005,65.9951
,2006,66.466
,2007,66.9145
,2008,67.2047
,2009,67.5919
,2010,68.034
,2011,68.3828
,2012,68.8581
,2013,69.1984
,2014,69.4678
,2015,69.7401
,2016,70.0245
,2017,70.2587
,2018,70.6169
,2019,70.8457
,2020,70.2154
,2021,69.0267
,2022,71.0722
,2023,71.474
,1950,31.21
,1951,33.0151
,1952,36.044
,1953,37.0318
,1954,38.0213
,1955,38.4836
,1956,38.9121
,1957,38.2601
,1958,38.6255
,1959,40.1355
,1960,40.5319
,1961,40.845
,1962,41.1678
,1963,41.4082
,1964,41.8903
,1965,42.0954
,1966,42.0484
,1967,42.8351
,1968,43.201
,1969,43.4998
,1970,43.8402
,1971,44.1795
,1972,43.7708
,1973,44.5431
,1974,44.5675
,1975,44.8108
,1976,45.5278
,1977,45.8575
,1978,45.9815
,1979,46.3478
,1980,46.6823
,1981,46.8663
,1982,46.8923
,1983,45.4904
,1984,45.2005
,1985,45.7331
,1986,46.8506
,1987,48.0486
,1988,47.9042
,1989,49.187
,1990,49.212
,1991,48.9484
,1992,49.0088
,1993,50.024
,1994,46.3373
,1995,50.7878
,1996,50.9639
,1997,51.408
,1998,50.9393
,1999,52.152
,2000,53.1451
,2001,53.6843
,2002,54.1838
,2003,55.1324
,2004,55.6751
,2005,56.2505
,2006,57.0514
,2007,57.7508
,2008,58.4103
,2009,57.9787
,2010,59.534
,2011,59.3977
,2012,60.3636
,2013,60.8942
,2014,60.9
,2015,61.1625
,2016,61.5613
,2017,61.7655
,2018,62.7091
,2019,63.0385
,2020,63.267
,2021,62.779
,2022,63.4802
,2023,64.9377
,1950,40.7796
,1951,41.3364
,1952,41.9591
,1953,42.4424
,1954,43.2255
,1955,43.8586
,1956,44.3491
,1957,44.8092
,1958,45.2864
,1959,45.8152
,1960,46.17
,1961,46.5421
,1962,46.9623
,1963,47.3373
,1964,47.749
,1965,47.26
,1966,47.7005
,1967,47.9536
,1968,48.9212
,1969,49.3425
,1970,49.2374
,1971,47.6442
,1972,50.2647
,1973,50.7827
,1974,51.199
,1975,51.2818
,1976,51.7946
,1977,52.3854
,1978,52.907
,1979,54.0136
,1980,54.5626
,1981,55.0204
,1982,55.4954
,1983,55.9784
,1984,56.4512
,1985,56.8504
,1986,57.2545
,1987,57.6142
,1988,57.9567
,1989,58.3109
,1990,58.5269
,1991,58.6645
,1992,59.0422
,1993,59.2658
,1994,59.5007
,1995,59.7742
,1996,60.0518
,1997,60.3774
,1998,60.7142
,1999,61.1201
,2000,61.5458
,2001,61.9217
,2002,62.3665
,2003,62.7637
,2004,63.1376
,2005,63.5158
,2006,63.958
,2007,64.3619
,2008,64.6334
,2009,65.1359
,2010,65.4807
,2011,65.9437
,2012,66.3198
,2013,66.662
,2014,67.0069
,2015,67.3283
,2016,67.6702
,2017,67.9882
,2018,68.2475
,2019,68.5254
,2020,67.9056
,2021,66.1859
,2022,69.2504
,2023,69.5854
LUX,1901,47.976
LUX,1902,48.057
LUX,1903,46.91
LUX,1904,44.827
LUX,1905,46.208
LUX,1906,46.591
LUX,1907,49.001
LUX,1908,46.457
LUX,1909,47.794
LUX,1910,49.664
LUX,1911,46.383
LUX,1912,48.882
LUX,1913,50.245
LUX,1914,50.07
LUX,1915,51.469
LUX,1916,50.115
LUX,1917,48.047
LUX,1918,42.334
LUX,1919,44.678
LUX,1920,54.622
LUX,1921,56.206
LUX,1922,55.266
LUX,1923,54.684
LUX,1924,56.762
LUX,1925,54.789
LUX,1926,53.406
LUX,1927,55.859
LUX,1928,55.352
LUX,1929,52.703
LUX,1930,56.798
LUX,1931,57.589
LUX,1932,56.662
LUX,1933,58.315
LUX,1934,59.903
LUX,1935,59.101
LUX,1936,61.201
LUX,1937,61.064
LUX,1938,59.203
LUX,1939,60.352
LUX,1940,61.947
LUX,1941,59.991
LUX,1942,58.333
LUX,1943,54.32
LUX,1944,47.836
LUX,1945,49.401
LUX,1946,61.613
LUX,1947,63.057
LUX,1948,64.494
LUX,1949,64.84
LUX,1950,65.5467
LUX,1951,65.8563
LUX,1952,66.1218
LUX,1953,66.3945
LUX,1954,66.6653
LUX,1955,67.3705
LUX,1956,67.1388
LUX,1957,66.8896
LUX,1958,68.4131
LUX,1959,68.3726
LUX,1960,68.7831
LUX,1961,69.1498
LUX,1962,68.4002
LUX,1963,68.6693
LUX,1964,68.8282
LUX,1965,69.2087
LUX,1966,68.9074
LUX,1967,69.4744
LUX,1968,69.994
LUX,1969,69.7169
LUX,1970,69.2259
LUX,1971,69.2462
LUX,1972,70.469
LUX,1973,70.3158
LUX,1974,70.2216
LUX,1975,70.3385
LUX,1976,70.2437
LUX,1977,71.4585
LUX,1978,71.4712
LUX,1979,72.2532
LUX,1980,72.3869
LUX,1981,72.0768
LUX,1982,72.1571
LUX,1983,72.9783
LUX,1984,72.7176
LUX,1985,73.2839
LUX,1986,74.0853
LUX,1987,73.867
LUX,1988,74.2769
LUX,1989,74.2857
LUX,1990,74.9674
LUX,1991,74.9643
LUX,1992,74.7464
LUX,1993,75.4257
LUX,1994,75.9312
LUX,1995,75.8777
LUX,1996,76.1684
LUX,1997,76.3903
LUX,1998,76.5712
LUX,1999,76.9864
LUX,2000,77.2635
LUX,2001,77.5298
LUX,2002,77.5518
LUX,2003,77.2624
LUX,2004,78.6583
LUX,2005,78.8786
LUX,2006,78.8384
LUX,2007,79.1157
LUX,2008,80.1066
LUX,2009,79.9074
LUX,2010,80.0987
LUX,2011,80.2848
LUX,2012,80.4383
LUX,2013,80.8544
LUX,2014,81.2359
LUX,2015,81.2561
LUX,2016,81.6199
LUX,2017,81.0892
LUX,2018,81.5187
LUX,2019,81.5879
LUX,2020,81.4108
LUX,2021,81.8392
LUX,2022,82.2007
LUX,2023,82.2294
MAC,1950,58.3315
MAC,1951,58.8218
MAC,1952,59.2897
MAC,1953,59.7456
MAC,1954,60.2538
MAC,1955,60.7309
MAC,1956,60.9513
MAC,1957,62.4653
MAC,1958,63.1535
MAC,1959,63.6831
MAC,1960,63.9355
MAC,1961,64.4799
MAC,1962,65.0926
MAC,1963,65.6513
MAC,1964,66.0336
MAC,1965,66.3144
MAC,1966,66.7911
MAC,1967,67.4044
MAC,1968,68.0206
MAC,1969,68.2678
MAC,1970,68.7615
MAC,1971,69.1675
MAC,1972,69.7035
MAC,1973,70.0926
MAC,1974,71.0037
MAC,1975,71.1897
MAC,1976,71.8717
MAC,1977,71.8007
MAC,1978,72.2421
MAC,1979,72.6253
MAC,1980,72.9973
MAC,1981,73.367
MAC,1982,73.9076
MAC,1983,74.0656
MAC,1984,74.2298
MAC,1985,74.702
MAC,1986,74.9816
MAC,1987,75.165
MAC,1988,75.5439
MAC,1989,76.2247
MAC,1990,76.5717
MAC,1991,76.6378
MAC,1992,77.0697
MAC,1993,77.4706
MAC,1994,77.4279
MAC,1995,77.8464
MAC,1996,77.4285
MAC,1997,78.4397
MAC,1998,78.7453
MAC,1999,79.1251
MAC,2000,79.4292
MAC,2001,79.8122
MAC,2002,80.098
MAC,2003,80.2148
MAC,2004,80.4057
MAC,2005,80.5223
MAC,2006,80.7101
MAC,2007,80.9322
MAC,2008,81.1622
MAC,2009,81.4926
MAC,2010,81.6635
MAC,2011,81.9924
MAC,2012,82.2557
MAC,2013,82.4764
MAC,2014,82.6955
MAC,2015,82.9402
MAC,2016,83.0197
MAC,2017,83.0779
MAC,2018,83.3959
MAC,2019,83.2927
MAC,2020,84.61
MAC,2021,83.8179
MAC,2022,82.1025
MAC,2023,83.0749
MDG,1950,39.6578
MDG,1951,39.9402
MDG,1952,40.3407
MDG,1953,40.6562
MDG,1954,40.9484
MDG,1955,41.278
MDG,1956,41.6911
MDG,1957,42.1134
MDG,1958,42.5049
MDG,1959,42.9518
MDG,1960,43.3485
MDG,1961,43.79
MDG,1962,44.1855
MDG,1963,44.6257
MDG,1964,45.0367
MDG,1965,45.4474
MDG,1966,45.9797
MDG,1967,46.4571
MDG,1968,46.9324
MDG,1969,47.3223
MDG,1970,47.8984
MDG,1971,48.2041
MDG,1972,48.5068
MDG,1973,48.9208
MDG,1974,49.3032
MDG,1975,49.596
MDG,1976,49.7996
MDG,1977,49.9447
MDG,1978,50.017
MDG,1979,50.0591
MDG,1980,49.9844
MDG,1981,49.8063
MDG,1982,50.009
MDG,1983,50.1072
MDG,1984,50.2087
MDG,1985,50.406
MDG,1986,50.6515
MDG,1987,51.0984
MDG,1988,51.4246
MDG,1989,51.8158
MDG,1990,52.1403
MDG,1991,52.555
MDG,1992,52.9464
MDG,1993,53.7325
MDG,1994,54.2469
MDG,1995,54.845
MDG,1996,55.4768
MDG,1997,56.1267
MDG,1998,56.8028
MDG,1999,57.4344
MDG,2000,57.9742
MDG,2001,58.6744
MDG,2002,59.1704
MDG,2003,59.6926
MDG,2004,60.1684
MDG,2005,60.6639
MDG,2006,61.1404
MDG,2007,61.5335
MDG,2008,61.9919
MDG,2009,62.3044
MDG,2010,62.5967
MDG,2011,62.8602
MDG,2012,63.0068
MDG,2013,63.1613
MDG,2014,63.2615
MDG,2015,63.3621
MDG,2016,63.4312
MDG,2017,63.4328
MDG,2018,63.4911
MDG,2019,63.5039
MDG,2020,62.706
MDG,2021,62.5157
MDG,2022,63.0677
MDG,2023,63.6317
MWI,1950,32.6601
MWI,1951,32.8244
MWI,1952,32.9852
MWI,1953,33.164
MWI,1954,33.3479
MWI,1955,33.5805
MWI,1956,33.8494
MWI,1957,34.1069
MWI,1958,34.4411
MWI,1959,34.7611
MWI,1960,34.9862
MWI,1961,35.2295
MWI,1962,35.4491
MWI,1963,35.6426
MWI,1964,35.6806
MWI,1965,35.7401
MWI,1966,35.8305
MWI,1967,35.9406
MWI,1968,36.085
MWI,1969,36.3007
MWI,1970,36.638
MWI,1971,37.095
MWI,1972,37.6084
MWI,1973,38.355
MWI,1974,39.1965
MWI,1975,40.0794
MWI,1976,41.0223
MWI,1977,41.9789
MWI,1978,43.0025
MWI,1979,43.7031
MWI,1980,44.3308
MWI,1981,44.72
MWI,1982,44.8399
MWI,1983,44.974
MWI,1984,44.8067
MWI,1985,44.5678
MWI,1986,44.2977
MWI,1987,43.9024
MWI,1988,43.5694
MWI,1989,43.5152
MWI,1990,43.5748
MWI,1991,43.5397
MWI,1992,43.6363
MWI,1993,43.6485
MWI,1994,43.8
MWI,1995,43.8043
MWI,1996,44.0051
MWI,1997,44.1995
MWI,1998,44.2995
MWI,1999,45.06
MWI,2000,46.1698
MWI,2001,47.2049
MWI,2002,48.1757
MWI,2003,49.6013
MWI,2004,51.0731
MWI,2005,52.4693
MWI,2006,53.652
MWI,2007,54.6867
MWI,2008,55.7151
MWI,2009,56.7139
MWI,2010,57.787
MWI,2011,58.8589
MWI,2012,59.8695
MWI,2013,60.8158
MWI,2014,61.6507
MWI,2015,62.324
MWI,2016,63.163
MWI,2017,63.9145
MWI,2018,64.4641
MWI,2019,64.995
MWI,2020,65.2159
MWI,2021,64.782
MWI,2022,66.037
MWI,2023,67.3535
MYS,1950,48.4913
MYS,1951,49.2215
MYS,1952,50.1479
MYS,1953,51.1297
MYS,1954,51.9846
MYS,1955,52.8412
MYS,1956,53.6704
MYS,1957,54.5086
MYS,1958,55.4082
MYS,1959,56.3127
MYS,1960,57.1681
MYS,1961,58.015
MYS,1962,58.8553
MYS,1963,59.6674
MYS,1964,60.4476
MYS,1965,61.1444
MYS,1966,61.6788
MYS,1967,62.0442
MYS,1968,62.4434
MYS,1969,62.8683
MYS,1970,63.2983
MYS,1971,63.7697
MYS,1972,64.2323
MYS,1973,64.7255
MYS,1974,65.2041
MYS,1975,65.6974
MYS,1976,66.2328
MYS,1977,66.7201
MYS,1978,67.1704
MYS,1979,67.607
MYS,1980,68.0609
MYS,1981,68.4607
MYS,1982,68.8758
MYS,1983,69.2054
MYS,1984,69.5507
MYS,1985,69.8626
MYS,1986,70.1328
MYS,1987,70.3514
MYS,1988,70.5507
MYS,1989,70.7589
MYS,1990,70.9516
MYS,1991,71.2192
MYS,1992,71.4832
MYS,1993,71.7209
MYS,1994,71.8651
MYS,1995,71.9792
MYS,1996,72.1191
MYS,1997,72.2959
MYS,1998,72.3854
MYS,1999,72.4278
MYS,2000,72.7324
MYS,2001,73.08
MYS,2002,73.4695
MYS,2003,73.7273
MYS,2004,74.0269
MYS,2005,74.3699
MYS,2006,74.6969
MYS,2007,74.9611
MYS,2008,75.1514
MYS,2009,75.2694
MYS,2010,75.3761
MYS,2011,75.4878
MYS,2012,75.5524
MYS,2013,75.464
MYS,2014,75.3451
MYS,2015,75.2876
MYS,2016,75.3712
MYS,2017,75.542
MYS,2018,75.7341
MYS,2019,75.9005
MYS,2020,76.0566
MYS,2021,73.9172
MYS,2022,75.4442
MYS,2023,76.6571
MDV,1950,36.4929
MDV,1951,37.0766
MDV,1952,36.9984
MDV,1953,36.9461
MDV,1954,36.9478
MDV,1955,37.0121
MDV,1956,37.1457
MDV,1957,37.3368
MDV,1958,37.585
MDV,1959,37.8863
MDV,1960,38.2441
MDV,1961,38.6455
MDV,1962,39.0899
MDV,1963,39.5935
MDV,1964,40.1519
MDV,1965,40.7586
MDV,1966,41.4058
MDV,1967,42.1064
MDV,1968,42.8515
MDV,1969,43.654
MDV,1970,44.5217
MDV,1971,45.4542
MDV,1972,46.431
MDV,1973,47.4588
MDV,1974,48.5347
MDV,1975,49.6453
MDV,1976,50.7531
MDV,1977,51.8352
MDV,1978,50.4478
MDV,1979,53.8706
MDV,1980,54.8186
MDV,1981,55.7288
MDV,1982,56.6136
MDV,1983,57.4845
MDV,1984,58.3414
MDV,1985,59.1796
MDV,1986,59.9927
MDV,1987,60.7895
MDV,1988,61.5899
MDV,1989,62.3753
MDV,1990,63.1478
MDV,1991,63.9106
MDV,1992,64.6643
MDV,1993,65.4343
MDV,1994,66.1968
MDV,1995,66.9619
MDV,1996,67.7337
MDV,1997,68.5171
MDV,1998,69.303
MDV,1999,70.1567
MDV,2000,70.8919
MDV,2001,71.6593
MDV,2002,72.3597
MDV,2003,73.2634
MDV,2004,73.0085
MDV,2005,74.7846
MDV,2006,75.2558
MDV,2007,75.7108
MDV,2008,75.9994
MDV,2009,76.3714
MDV,2010,76.7556
MDV,2011,77.1409
MDV,2012,77.5123
MDV,2013,77.8474
MDV,2014,78.1873
MDV,2015,78.6073
MDV,2016,78.9128
MDV,2017,79.2278
MDV,2018,79.4331
MDV,2019,79.7071
MDV,2020,78.713
MDV,2021,78.052
MDV,2022,80.7595
MDV,2023,81.0412
MLI,1950,28.731
MLI,1951,28.9102
MLI,1952,29.1391
MLI,1953,29.3921
MLI,1954,29.5063
MLI,1955,29.689
MLI,1956,29.8542
MLI,1957,30.0634
MLI,1958,30.1933
MLI,1959,30.3357
MLI,1960,30.4589
MLI,1961,30.6366
MLI,1962,30.8327
MLI,1963,31.0203
MLI,1964,31.2314
MLI,1965,31.5285
MLI,1966,31.792
MLI,1967,32.1969
MLI,1968,32.5682
MLI,1969,32.871
MLI,1970,33.396
MLI,1971,33.8044
MLI,1972,34.5068
MLI,1973,35.087
MLI,1974,35.7492
MLI,1975,36.4844
MLI,1976,37.2039
MLI,1977,37.9856
MLI,1978,38.761
MLI,1979,39.5061
MLI,1980,40.2659
MLI,1981,40.9837
MLI,1982,41.8044
MLI,1983,42.7483
MLI,1984,43.3959
MLI,1985,43.9214
MLI,1986,44.6197
MLI,1987,45.2276
MLI,1988,45.7198
MLI,1989,46.2369
MLI,1990,46.5415
MLI,1991,46.8892
MLI,1992,47.2381
MLI,1993,47.5855
MLI,1994,47.914
MLI,1995,48.2925
MLI,1996,48.4997
MLI,1997,49.0859
MLI,1998,49.5919
MLI,1999,50.0603
MLI,2000,50.6046
MLI,2001,51.3004
MLI,2002,51.9954
MLI,2003,52.632
MLI,2004,53.2527
MLI,2005,53.7925
MLI,2006,54.3046
MLI,2007,54.7561
MLI,2008,55.1868
MLI,2009,55.5883
MLI,2010,55.9931
MLI,2011,56.3673
MLI,2012,56.6959
MLI,2013,57.0523
MLI,2014,57.4818
MLI,2015,57.8519
MLI,2016,58.2857
MLI,2017,58.562
MLI,2018,58.8728
MLI,2019,59.2173
MLI,2020,58.8577
MLI,2021,59.116
MLI,2022,60.0347
MLI,2023,60.4394
MLT,1950,63.4738
MLT,1951,63.9128
MLT,1952,64.0584
MLT,1953,64.2976
MLT,1954,65.0581
MLT,1955,66.2871
MLT,1956,66.7607
MLT,1957,67.4676
MLT,1958,67.8339
MLT,1959,68.3727
MLT,1960,68.4415
MLT,1961,68.4193
MLT,1962,69.1717
MLT,1963,69.249
MLT,1964,69.3405
MLT,1965,69.4531
MLT,1966,69.7385
MLT,1967,69.7908
MLT,1968,69.905
MLT,1969,70.0616
MLT,1970,70.3711
MLT,1971,70.1435
MLT,1972,70.6803
MLT,1973,71.3222
MLT,1974,71.9465
MLT,1975,72.0669
MLT,1976,72.2084
MLT,1977,72.3291
MLT,1978,72.3377
MLT,1979,72.4952
MLT,1980,72.3212
MLT,1981,72.3673
MLT,1982,72.8299
MLT,1983,73.1006
MLT,1984,73.3093
MLT,1985,73.85
MLT,1986,74.4818
MLT,1987,75.3019
MLT,1988,75.8669
MLT,1989,76.168
MLT,1990,76.1597
MLT,1991,76.4884
MLT,1992,76.68
MLT,1993,76.8337
MLT,1994,76.9457
MLT,1995,76.9817
MLT,1996,76.3211
MLT,1997,77.3158
MLT,1998,77.7987
MLT,1999,77.7525
MLT,2000,77.9031
MLT,2001,78.9023
MLT,2002,78.4668
MLT,2003,78.6961
MLT,2004,79.1661
MLT,2005,79.4894
MLT,2006,79.5611
MLT,2007,79.7375
MLT,2008,79.6904
MLT,2009,80.4155
MLT,2010,81.3977
MLT,2011,80.8038
MLT,2012,81.0638
MLT,2013,81.8181
MLT,2014,82.3176
MLT,2015,82.5914
MLT,2016,82.6567
MLT,2017,83.0891
MLT,2018,82.9083
MLT,2019,82.8387
MLT,2020,82.3358
MLT,2021,82.3161
MLT,2022,82.2496
MLT,2023,83.2989
MHL,1950,52.6109
MHL,1951,52.6716
MHL,1952,52.7329
MHL,1953,52.805
MHL,1954,52.8929
MHL,1955,52.9969
MHL,1956,53.1574
MHL,1957,53.3699
MHL,1958,53.6293
MHL,1959,53.97
MHL,1960,54.3586
MHL,1961,54.7252
MHL,1962,55.2138
MHL,1963,55.7391
MHL,1964,56.2649
MHL,1965,56.7788
MHL,1966,57.2839
MHL,1967,57.7644
MHL,1968,58.1916
MHL,1969,58.5036
MHL,1970,58.7978
MHL,1971,59.1326
MHL,1972,59.4906
MHL,1973,59.8327
MHL,1974,60.1196
MHL,1975,60.2731
MHL,1976,60.4156
MHL,1977,60.5718
MHL,1978,60.7007
MHL,1979,60.8447
MHL,1980,60.9888
MHL,1981,61.1386
MHL,1982,61.2933
MHL,1983,61.4521
MHL,1984,61.6024
MHL,1985,61.7115
MHL,1986,61.7779
MHL,1987,61.8084
MHL,1988,61.7781
MHL,1989,61.7327
MHL,1990,61.7558
MHL,1991,61.792
MHL,1992,61.8996
MHL,1993,62.085
MHL,1994,62.3083
MHL,1995,62.5147
MHL,1996,62.7654
MHL,1997,63.0146
MHL,1998,63.2175
MHL,1999,63.4207
MHL,2000,63.3233
MHL,2001,63.7347
MHL,2002,63.8483
MHL,2003,63.9562
MHL,2004,64.0442
MHL,2005,64.1124
MHL,2006,64.2072
MHL,2007,64.2594
MHL,2008,64.3003
MHL,2009,64.3946
MHL,2010,64.4977
MHL,2011,64.6407
MHL,2012,64.7761
MHL,2013,64.9545
MHL,2014,65.11
MHL,2015,65.2922
MHL,2016,65.4768
MHL,2017,65.6731
MHL,2018,65.8703
MHL,2019,66.0473
MHL,2020,65.3873
MHL,2021,65.4209
MHL,2022,66.7245
MHL,2023,66.9454
MTQ,1950,54.9522
MTQ,1951,54.2114
MTQ,1952,54.8901
MTQ,1953,57.6327
MTQ,1954,58.5144
MTQ,1955,58.7539
MTQ,1956,59.574
MTQ,1957,60.058
MTQ,1958,60.0737
MTQ,1959,61.5057
MTQ,1960,61.6061
MTQ,1961,62.8923
MTQ,1962,62.2727
MTQ,1963,62.6348
MTQ,1964,63.1557
MTQ,1965,64.1553
MTQ,1966,64.4475
MTQ,1967,65.1403
MTQ,1968,65.393
MTQ,1969,65.4431
MTQ,1970,65.0525
MTQ,1971,67.3493
MTQ,1972,67.6135
MTQ,1973,68.0206
MTQ,1974,68.156
MTQ,1975,69.006
MTQ,1976,69.7109
MTQ,1977,70.2607
MTQ,1978,70.8249
MTQ,1979,71.3756
MTQ,1980,71.9047
MTQ,1981,72.4253
MTQ,1982,72.9753
MTQ,1983,73.5161
MTQ,1984,74.0292
MTQ,1985,74.3964
MTQ,1986,74.4755
MTQ,1987,74.8997
MTQ,1988,75.3082
MTQ,1989,75.7805
MTQ,1990,75.8572
MTQ,1991,76.4347
MTQ,1992,76.6254
MTQ,1993,76.8155
MTQ,1994,77.0176
MTQ,1995,77.201
MTQ,1996,77.4153
MTQ,1997,77.6312
MTQ,1998,77.8386
MTQ,1999,78.0811
MTQ,2000,78.4973
MTQ,2001,78.4308
MTQ,2002,78.8801
MTQ,2003,79.6288
MTQ,2004,79.5927
MTQ,2005,80.2172
MTQ,2006,80.4301
MTQ,2007,80.0575
MTQ,2008,80.6944
MTQ,2009,81.2408
MTQ,2010,81.1379
MTQ,2011,81.6168
MTQ,2012,81.788
MTQ,2013,81.9017
MTQ,2014,81.9365
MTQ,2015,82.0308
MTQ,2016,81.8052
MTQ,2017,81.9879
MTQ,2018,82.0935
MTQ,2019,82.0734
MTQ,2020,80.2672
MTQ,2021,77.7403
MTQ,2022,80.8364
MTQ,2023,82.5651
MRT,1950,38.378
MRT,1951,38.8458
MRT,1952,39.1971
MRT,1953,39.6001
MRT,1954,40.1389
MRT,1955,40.5829
MRT,1956,41.1409
MRT,1957,41.7364
MRT,1958,42.2953
MRT,1959,42.8935
MRT,1960,43.6109
MRT,1961,44.3067
MRT,1962,45.0468
MRT,1963,45.7937
MRT,1964,46.5808
MRT,1965,47.3596
MRT,1966,48.1348
MRT,1967,48.8928
MRT,1968,49.5065
MRT,1969,50.0852
MRT,1970,50.5445
MRT,1971,50.7573
MRT,1972,51.037
MRT,1973,51.2159
MRT,1974,51.4325
MRT,1975,51.5712
MRT,1976,51.7705
MRT,1977,51.9976
MRT,1978,52.3491
MRT,1979,52.7629
MRT,1980,53.2042
MRT,1981,53.684
MRT,1982,54.2289
MRT,1983,54.5798
MRT,1984,55.1952
MRT,1985,55.8082
MRT,1986,56.3232
MRT,1987,56.9641
MRT,1988,57.4826
MRT,1989,57.6994
MRT,1990,58.0869
MRT,1991,58.2907
MRT,1992,58.5683
MRT,1993,58.7327
MRT,1994,58.7633
MRT,1995,58.8615
MRT,1996,58.9149
MRT,1997,59.4171
MRT,1998,59.8896
MRT,1999,60.4426
MRT,2000,61.0435
MRT,2001,61.6617
MRT,2002,62.249
MRT,2003,62.8047
MRT,2004,63.3688
MRT,2005,63.9197
MRT,2006,64.4926
MRT,2007,64.8845
MRT,2008,65.2328
MRT,2009,65.485
MRT,2010,65.6606
MRT,2011,65.7544
MRT,2012,65.808
MRT,2013,65.8899
MRT,2014,66.2069
MRT,2015,66.4982
MRT,2016,66.8235
MRT,2017,67.0885
MRT,2018,67.4195
MRT,2019,67.6397
MRT,2020,66.7943
MRT,2021,66.7618
MRT,2022,68.2807
MRT,2023,68.4836
MUS,1924,31.22
MUS,1934,33.874
MUS,1941,36.169
MUS,1944,33.288
MUS,1947,38.618
MUS,1950,51.9377
MUS,1951,52.4701
MUS,1952,52.1052
MUS,1953,51.5049
MUS,1954,52.2188
MUS,1955,53.7694
MUS,1956,55.0713
MUS,1957,55.6779
MUS,1958,56.3891
MUS,1959,57.4036
MUS,1960,58.404
MUS,1961,59.543
MUS,1962,60.4612
MUS,1963,61.1478
MUS,1964,61.5215
MUS,1965,62.0689
MUS,1966,62.1068
MUS,1967,61.7188
MUS,1968,62.1004
MUS,1969,62.7015
MUS,1970,63.6917
MUS,1971,63.8434
MUS,1972,63.7989
MUS,1973,64.253
MUS,1974,64.2175
MUS,1975,64.3682
MUS,1976,64.0297
MUS,1977,64.8275
MUS,1978,65.2607
MUS,1979,66.0173
MUS,1980,66.5085
MUS,1981,67.2158
MUS,1982,67.9498
MUS,1983,68.4074
MUS,1984,68.6358
MUS,1985,68.7248
MUS,1986,68.8882
MUS,1987,69.185
MUS,1988,69.4411
MUS,1989,69.535
MUS,1990,69.7706
MUS,1991,70.0506
MUS,1992,70.2128
MUS,1993,70.3647
MUS,1994,70.4197
MUS,1995,70.5995
MUS,1996,70.5243
MUS,1997,70.6836
MUS,1998,70.8944
MUS,1999,71.3903
MUS,2000,71.7597
MUS,2001,71.9853
MUS,2002,72.0549
MUS,2003,72.3074
MUS,2004,72.5465
MUS,2005,72.6439
MUS,2006,72.7813
MUS,2007,72.8856
MUS,2008,73.1239
MUS,2009,73.26
MUS,2010,73.6475
MUS,2011,74.0678
MUS,2012,74.3302
MUS,2013,74.4298
MUS,2014,74.6143
MUS,2015,74.673
MUS,2016,74.85
MUS,2017,75.024
MUS,2018,74.4909
MUS,2019,74.1811
MUS,2020,74.6572
